0.5125828593558324,-0.044230698301607,0,0,0,-0.059814639969376374,0.9982095014801923
1.0951685377697358,-0.1152796667723714,0,0,0,-0.09631855815869976,0.9953505590264312
1.6507787855099625,-0.2755261147549972,0,0,0,-0.14064178847292824,0.9900605473076564
2.224914019258865,-0.4847311165955628,0,0,0,-0.14482822373575394,0.9894568134130698
2.747143697141481,-0.8447066467695736,0,0,0,-0.5139562053305063,0.857816425001449
2.964523083077585,-1.3199151021951507,0,0,0,-0.4775794540277088,0.878588564170167
2.5326917284153043,-0.996341121705347,0,0,0,0.911201731205936,0.4119604411194178
2.198192606135402,-0.6202878530911755,0,0,0,0.7851111905442708,0.6193548405253306
1.571964138710239,-0.3201086393459745,0,0,0,0.9777739183717141,0.2096620245824801
0.9732977071467452,-0.005166480332336122,0,0,0,0.9709975097664779,0.23908959832518548
0.39857932877197166,0.30457532018818,0,0,0,0.9942246055966325,0.10731930686610142
-0.18415885770273924,0.4477828647673323,0,0,0,0.9954515962658013,0.09526867004355707
